player_url,player,season_from,season_to,position,height,weight,birth_date,college,is_active,hall_of_fame
/players/a/almonmo01.html,Morris Almond,2008,2012,G,6-6,225,February 2 1985,Rice University,retired,no
/players/a/alstode01.html,Derrick Alston,1995,1997,F,6-11,225,August 20 1972,Duquesne,retired,no
/players/a/alstora01.html,Rafer Alston,2000,2010,G,6-2,171,July 24 1976,Fresno State,retired,no
/players/a/alumape01.html,Peter Aluma,1999,1999,C,6-10,260,April 23 1973,Liberty,retired,no
/players/a/alvarjo01.html,Jose Alvarado,2022,2024,G,6-0,179,April 12 1998,Georgia Tech,active,no
/players/a/amaecjo01.html,John Amaechi,1996,2003,C-F,6-10,270,November 26 1970,Vanderbilt,retired,no
/players/a/amayaas01.html,Ashraf Amaya,1996,1997,F,6-8,230,November 23 1971,Southern Illinois,retired,no
/players/a/aminual01.html,Al-Farouq Aminu,2011,2021,F,6-8,220,September 21 1990,Wake Forest,retired,no
/players/a/amundlo01.html,Lou Amundson,2007,2016,F-C,6-9,220,December 7 1982,UNLV,retired,no
/players/a/anderbo01.html,Bob Anderegg,1960,1960,F-G,6-3,200,August 24 1937,Michigan State,retired,no
/players/a/anderch01.html,Chris Andersen,2002,2017,C-F,6-10,245,July 7 1978,Blinn College,retired,no
/players/a/anderda03.html,David Andersen,2010,2011,C,6-11,245,June 23 1980,,retired,no
/players/a/anderal01.html,Alan Anderson,2006,2017,G-F,6-6,220,October 16 1982,Michigan State,retired,no
/players/a/anderan01.html,Andy Anderson,1968,1970,G,6-2,184,July 6 1945,Canisius,retired,no
/players/a/anderan02.html,Antonio Anderson,2010,2010,G,6-6,215,June 5 1985,Memphis,retired,no
/players/a/andercl01.html,Cliff Anderson,1968,1971,G-F,6-2,200,September 7 1944,Saint Joseph's,retired,no
/players/a/anderda01.html,Dan Anderson,1968,1969,C,6-10,230,February 15 1943,Augsburg College,retired,no
/players/a/anderda02.html,Dan Anderson,1975,1976,G,6-2,185,January 1 1951,USC,retired,no
/players/a/anderde01.html,Derek Anderson,1998,2008,G,6-5,194,July 18 1974,Ohio State,retired,no
/players/a/anderdw01.html,Dwight Anderson,1983,1983,G,6-3,185,December 28 1960,Kentucky,retired,no
/players/a/anderer01.html,Eric Anderson,1993,1994,F,6-9,220,May 26 1970,Indiana,retired,no
/players/a/andergr01.html,Greg Anderson,1988,1998,F-C,6-10,230,June 22 1964,Houston,retired,no
/players/a/anderjj01.html,J.J. Anderson,1983,1985,F,6-8,195,September 23 1960,Bradley,retired,no
/players/a/anderja01.html,James Anderson,2011,2016,G-F,6-6,213,March 25 1989,Oklahoma State,retired,no
/players/a/anderje01.html,Jerome Anderson,1976,1977,G,6-5,195,October 9 1953,West Virginia,retired,no
/players/a/anderju01.html,Justin Anderson,2016,2022,G,6-6,230,November 19 1993,Virginia,active,no
/players/a/anderke01.html,Kenny Anderson,1992,2005,G,6-1,168,October 9 1970,Georgia Tech,retired,no
/players/a/anderki01.html,Kim Anderson,1979,1979,F,6-7,200,May 12 1955,Missouri,retired,no
/players/a/anderky01.html,Kyle Anderson,2015,2024,F-G,6-9,230,September 20 1993,UCLA,active,no
/players/a/andermi01.html,Michael Anderson,1989,1989,G,5-11,184,March 23 1966,Drexel,retired,no
/players/a/anderni01.html,Nick Anderson,1990,2002,F-G,6-6,205,January 20 1968,Illinois,retired,no
/players/a/anderri01.html,Richard Anderson,1983,1990,F-C,6-10,240,November 19 1960,UC Santa Barbara,retired,no
/players/a/anderro01.html,Ron Anderson,1985,1994,F-G,6-7,215,October 15 1958,Fresno State,retired,no
/players/a/anderry01.html,Ryan Anderson,2009,2020,F,6-9,240,May 6 1988,California,retired,no
/players/a/andersh01.html,Shandon Anderson,1997,2006,F-G,6-6,208,December 31 1973,Georgia,retired,no
/players/a/anderwi01.html,Willie Anderson,1989,1997,G-F,6-7,190,January 8 1967,Georgia,retired,no
/players/a/anderwa01.html,Wally Anderzunas,1970,1970,C-F,6-7,220,January 11 1946,Creighton,retired,no
/players/a/andrima01.html,Martynas Andriuškevičius,2006,2006,C,7-2,240,March 12 1986,,retired,no
/players/a/anieldo01.html,Don Anielak,1955,1955,F,6-7,190,November 1 1930,Missouri State,retired,no
/players/a/anigbik01.html,Ike Anigbogu,2018,2019,F-C,6-10,250,October 17 1998,UCLA,retired,no
/players/a/anslemi01.html,Michael Ansley,1990,1992,F,6-7,225,February 8 1967,Alabama,retired,no
/players/a/anstech01.html,Chris Anstey,1998,2000,C,7-0,249,January 1 1975,,retired,no
/players/a/antetgi01.html,Giannis Antetokounmpo,2014,2024,F-G,6-11,242,December 6 1994,,active,no
/players/a/antetko01.html,Kostas Antetokounmpo,2019,2021,F,6-10,200,November 20 1997,Dayton,active,no
/players/a/antetth01.html,Thanasis Antetokounmpo,2016,2024,F,6-7,219,July 18 1992,,active,no
/players/a/anthoca01.html,Carmelo Anthony,2004,2022,F,6-7,238,May 29 1984,Syracuse,retired,no
/players/a/anthoco01.html,Cole Anthony,2021,2024,G,6-2,185,May 15 2000,UNC,active,no
/players/a/anthogr01.html,Greg Anthony,1992,2002,G,6-0,176,November 15 1967,University of Portland,retired,no
/players/a/anthojo01.html,Joel Anthony,2008,2017,C,6-9,245,August 9 1982,UNLV,retired,no
/players/a/anticpe01.html,Pero Antić,2014,2015,C-F,6-11,260,July 29 1982,,retired,no
/players/a/anunoog01.html,OG Anunoby,2018,2024,F,6-7,232,July 17 1997,Indiana,active,no
/players/a/applike01.html,Keith Appling,2016,2016,G,6-1,185,February 13 1992,Michigan State,retired,no
/players/a/araujra01.html,Rafael Araújo,2005,2007,C,6-11,280,August 12 1980,BYU,retired,no
/players/a/arcenst01.html,Stacey Arceneaux,1962,1962,F,6-4,210,February 17 1936,Iowa State,retired,no
/players/a/archiro01.html,Robert Archibald,2003,2004,F,6-11,250,March 29 1980,Illinois,retired,no
/players/a/architi01.html,Tiny Archibald,1971,1984,G,6-1,150,September 2 1948,Texas-El Paso,retired,yes
/players/a/arcidry01.html,Ryan Arcidiacono,2018,2024,G,6-3,195,March 26 1994,Villanova,active,no
/players/a/ardji01.html,Jim Ard,1971,1978,F-C,6-8,215,September 19 1948,Cincinnati,retired,no
/players/a/arenagi01.html,Gilbert Arenas,2002,2012,G,6-4,191,January 6 1982,Arizona,retired,no
/players/a/arizatr01.html,Trevor Ariza,2005,2022,F,6-8,215,June 30 1985,UCLA,retired,no
/players/a/arizipa01.html,Paul Arizin,1951,1962,F-G,6-4,190,April 9 1928,Villanova,retired,yes
/players/a/arlaujo01.html,Joe Arlauckas,1988,1988,F,6-9,230,July 20 1965,Niagara University,retired,no
/players/a/armstbj01.html,B.J. Armstrong,1990,2000,G,6-2,175,September 9 1967,Iowa,retired,no
/players/a/armstbo01.html,Bob Armstrong,1957,1957,C-F,6-8,220,June 17 1933,Michigan State,retired,no
/players/a/armstbr01.html,Brandon Armstrong,2002,2004,G,6-5,188,June 16 1980,Pepperdine,retired,no
/players/a/armstcu01.html,Curly Armstrong,1949,1951,G-F,5-11,170,November 1 1918,Indiana,retired,no
/players/a/armstda01.html,Darrell Armstrong,1995,2008,G,6-0,170,June 22 1968,Fayetteville State University,retired,no
/players/a/armsthi01.html,Hilton Armstrong,2007,2014,F-C,6-11,235,November 11 1984,UConn,retired,no
/players/a/armstta01.html,Tate Armstrong,1978,1979,G,6-3,175,October 5 1955,Duke,retired,no
/players/a/arnelje01.html,Jesse Arnelle,1956,1956,F,6-5,220,December 30 1933,Penn State,retired,no
/players/a/arnetja01.html,Jay Arnette,1964,1966,G,6-2,175,December 19 1938,Texas,retired,no
/players/a/arnzebo01.html,Bob Arnzen,1970,1974,F,6-5,205,November 3 1947,Notre Dame,retired,no
/players/a/arroyca01.html,Carlos Arroyo,2002,2011,G,6-2,202,July 30 1979,Florida International University,retired,no
/players/a/arthuda01.html,Darrell Arthur,2009,2018,F,6-9,235,March 25 1988,Kansas,retired,no
/players/a/arthujo01.html,John Arthurs,1970,1970,G,6-4,185,August 15 1947,Tulane,retired,no
/players/a/artisja01.html,Jamel Artis,2018,2018,G-F,6-7,213,January 12 1993,Pitt,retired,no
/players/a/asikom01.html,Ömer Aşık,2011,2018,C,7-0,255,July 4 1986,,retired,no
/players/a/askewvi01.html,Vincent Askew,1988,1998,G-F,6-6,210,February 28 1966,Memphis,retired,no
/players/a/askinke01.html,Keith Askins,1991,1999,G-F,6-7,197,December 15 1967,Alabama,retired,no
/players/a/asmondo01.html,Don Asmonga,1954,1954,G,6-2,185,February 15 1928,Alliance College,retired,no
/players/a/athadi01.html,Dick Atha,1956,1958,G,6-2,190,September 21 1931,Indiana State University,retired,no
/players/a/atkinch01.html,Chucky Atkins,2000,2010,G,5-11,160,August 14 1974,South Florida,retired,no
/players/a/attleal01.html,Al Attles,1961,1971,G,6-0,175,November 7 1936,North Carolina A&T,retired,yes
/players/a/aubucch01.html,Chet Aubuchon,1947,1947,G,5-10,137,May 18 1916,Michigan State,retired,no
/players/a/augmost01.html,Stacey Augmon,1992,2006,F-G,6-8,205,August 1 1968,UNLV,retired,no
/players/a/augusdj01.html,D.J. Augustin,2009,2022,G,5-11,183,November 10 1987,Texas,retired,no
/players/a/augusja01.html,James Augustine,2007,2008,F,6-10,235,February 27 1984,Illinois,retired,no
/players/a/austiis01.html,Isaac Austin,1992,2002,C,6-10,255,August 18 1969,Arizona State,retired,no
/players/a/austijo01.html,Johnny Austin,1967,1968,G,6-0,170,August 31 1944,Boston College,retired,no
/players/a/austike01.html,Ken Austin,1984,1984,F,6-9,205,July 15 1961,Rice University,retired,no
/players/a/avdijde01.html,Deni Avdija,2021,2024,G-F,6-9,210,January 3 2001,,active,no
/players/a/aventan01.html,Anthony Avent,1993,2000,F,6-9,235,October 18 1969,Seton Hall,retired,no
/players/a/averibi01.html,Bird Averitt,1974,1978,G,6-1,170,July 22 1952,Pepperdine,retired,no
/players/a/averywi01.html,William Avery,2000,2002,G,6-2,197,August 8 1979,Duke,retired,no
/players/a/awtrede01.html,Dennis Awtrey,1971,1982,C,6-10,235,February 22 1948,Santa Clara,retired,no
/players/a/ayayijo01.html,Joel Ayayi,2022,2022,G,6-5,180,March 5 2000,Gonzaga,active,no
/players/a/ayongu01.html,Gustavo Ayón,2012,2014,C,6-10,250,April 1 1985,,retired,no
/players/p/pendeje02.html,Jeff Ayres,2010,2016,F,6-9,240,April 29 1987,Arizona State,retired,no
/players/a/aytonde01.html,Deandre Ayton,2019,2024,C,7-0,250,July 23 1998,Arizona,active,no
/players/a/azubuke01.html,Kelenna Azubuike,2007,2012,G,6-5,220,December 16 1983,Kentucky,retired,no
/players/a/azubuud01.html,Udoka Azubuike,2021,2024,C,6-10,280,September 17 1999,Kansas,active,no
/players/b/babbch01.html,Chris Babb,2014,2014,G,6-5,225,February 14 1990,Penn State,retired,no
/players/b/babbilu01.html,Luke Babbitt,2011,2018,F,6-9,225,June 20 1989,Nevada,retired,no
/players/b/babicmi01.html,Miloš Babić,1991,1992,C-F,7-0,240,November 23 1968,Tennessee Technological University,retired,no
/players/b/bachjo01.html,Johnny Bach,1949,1949,F-G,6-2,180,July 10 1924,Fordham,retired,no
/players/b/bacondw01.html,Dwayne Bacon,2018,2021,G,6-6,221,August 30 1995,Florida State,retired,no
/players/b/baconhe01.html,Henry Bacon,1973,1973,G,6-3,205,July 5 1948,Louisville,retired,no
/players/b/badjiib01.html,Ibou Badji,2024,2024,C,7-1,240,October 13 2002,,active,no
/players/b/baechji01.html,Jim Baechtold,1953,1957,F-G,6-4,205,December 9 1927,Eastern Kentucky University,retired,no
/players/b/bagarda01.html,Dalibor Bagarić,2001,2003,C,7-1,255,February 7 1980,,retired,no
/players/b/baglejo01.html,John Bagley,1983,1994,G,6-0,185,April 23 1960,Boston College,retired,no
/players/b/baglema01.html,Marvin Bagley III,2019,2024,F-C,6-10,235,March 14 1999,Duke,active,no
/players/b/baileam01.html,Amari Bailey,2024,2024,G,6-5,185,February 17 2004,UCLA,active,no
/players/b/baileca01.html,Carl Bailey,1982,1982,C,7-0,210,April 23 1958,Tuskegee University,retired,no
/players/b/bailegu01.html,Gus Bailey,1975,1980,G-F,6-5,185,February 18 1951,Texas-El Paso,retired,no
/players/b/baileja01.html,James Bailey,1980,1988,F-C,6-9,220,May 21 1957,Rutgers University,retired,no
/players/b/baileth01.html,Thurl Bailey,1984,1999,F-C,6-11,215,April 7 1961,NC State,retired,no
/players/b/baileto01.html,Toby Bailey,1999,2000,G,6-6,213,November 19 1975,UCLA,retired,no
/players/b/bairsca01.html,Cameron Bairstow,2015,2016,F-C,6-9,250,December 7 1990,New Mexico,retired,no
/players/b/bakerji01.html,Jimmie Baker,1976,1976,F,6-9,220,December 25 1953,UNLV,retired,no
/players/b/bakerla01.html,Mark Baker,1999,1999,G,6-1,175,November 11 1969,Ohio State,retired,no
/players/b/bakerma01.html,Maurice Baker,2005,2005,G,6-1,175,July 28 1979,Oklahoma State,retired,no
/players/b/bakerno01.html,Norm Baker,1947,1947,G,6-0,180,February 17 1923,,retired,no
/players/b/bakerro01.html,Ron Baker,2017,2019,G,6-4,220,March 30 1993,Wichita State,retired,no
/players/b/bakervi01.html,Vin Baker,1994,2006,F,6-11,232,November 23 1971,University of Hartford,retired,no
/players/b/baldwpa01.html,Patrick Baldwin Jr.,2023,2024,G-F,6-9,220,November 18 2002,UW-Milwaukee,active,no
/players/b/baldwwa01.html,Wade Baldwin,2017,2019,G,6-4,200,March 29 1996,Vanderbilt,retired,no
/players/b/balkmre01.html,Renaldo Balkman,2007,2012,F,6-8,208,July 14 1984,South Carolina,retired,no
/players/b/ballce01.html,Cedric Ball,1991,1991,F,6-8,210,April 16 1968,UNC Charlotte,retired,no
/players/b/ballla01.html,LaMelo Ball,2021,2024,G,6-7,180,August 22 2001,,active,no
/players/b/balllo01.html,Lonzo Ball,2018,2022,G,6-6,190,October 27 1997,UCLA,active,no
/players/b/ballagr01.html,Greg Ballard,1978,1989,F,6-7,215,January 29 1955,Oregon,retired,no
/players/b/baltihe01.html,Herschel Baltimore,1947,1947,F,6-4,195,June 21 1921,Penn State,retired,no
/players/b/bambamo01.html,Mo Bamba,2019,2024,C,7-0,231,May 12 1998,Texas,active,no
/players/b/banchpa01.html,Paolo Banchero,2023,2024,F,6-10,250,November 12 2002,Duke,active,no
/players/b/banede01.html,Desmond Bane,2021,2024,G,6-5,215,June 25 1998,TCU,active,no
/players/b/banksge01.html,Gene Banks,1982,1987,F-G,6-7,215,May 15 1959,Duke,retired,no
/players/b/banksma01.html,Marcus Banks,2004,2011,G,6-2,200,November 19 1981,UNLV,retired,no
/players/b/bankswa01.html,Walker Banks,1971,1971,C,6-10,205,August 26 1947,Western Kentucky,retired,no
/players/b/bannike01.html,Ken Bannister,1985,1991,F-C,6-9,235,April 1 1960,Indiana State University,retired,no
/players/b/bantomi01.html,Mike Bantom,1974,1982,F-C,6-9,200,December 3 1951,Saint Joseph's,retired,no
/players/b/bantoda01.html,Dalano Banton,2022,2024,G-F,6-9,204,November 7 1999,Nebraska,active,no
/players/b/barbeca01.html,Cat Barber,2022,2022,G,6-2,190,July 25 1994,NC State,active,no
/players/b/barbejo01.html,John Barber,1957,1957,F,6-6,210,June 27 1927,California State University- Los Angeles,retired,no
/players/b/barbole01.html,Leandro Barbosa,2004,2017,G,6-3,194,November 28 1982,,retired,no
/players/b/bardost01.html,Steve Bardo,1992,1996,G,6-5,190,April 5 1968,Illinois,retired,no
/players/b/bareajo01.html,J.J. Barea,2007,2020,G,5-10,180,June 26 1984,Northeastern University,retired,no
/players/b/bargnan01.html,Andrea Bargnani,2007,2016,F-C,7-0,245,October 26 1985,,retired,no
/players/b/barkecl01.html,Cliff Barker,1950,1952,G,6-2,185,January 15 1921,Kentucky,retired,no
/players/b/barketo01.html,Tom Barker,1977,1979,C-F,6-11,225,March 11 1955,Minnesota,retired,no
/players/b/barklch01.html,Charles Barkley,1985,2000,F,6-6,252,February 20 1963,Auburn,retired,yes
/players/b/barkler01.html,Erick Barkley,2001,2002,G,6-1,177,February 21 1978,St. John's,retired,no
/players/b/barksdo01.html,Don Barksdale,1952,1955,F-C,6-6,200,March 31 1923,UCLA,retired,yes
/players/b/barlodo01.html,Dominick Barlow,2023,2024,F,6-9,221,May 26 2003,,active,no
/players/b/barneha02.html,Harrison Barnes,2013,2024,F,6-8,225,May 30 1992,UNC,active,no
/players/b/barneha01.html,Harry Barnes,1969,1969,F,6-3,205,July 25 1945,Northeastern University,retired,no
/players/b/barneji01.html,Jim Barnes,1965,1971,C-F,6-8,210,April 13 1941,Texas-El Paso,retired,no
/players/b/barnema01.html,Marvin Barnes,1975,1980,F-C,6-8,210,July 27 1952,Providence,retired,no
/players/b/barnema02.html,Matt Barnes,2004,2017,F,6-7,226,March 9 1980,UCLA,retired,no
/players/b/barnesc01.html,Scottie Barnes,2022,2024,G-F,6-7,227,August 1 2001,Florida State,active,no
/players/b/barnedi01.html,Dick Barnett,1960,1974,G-F,6-4,190,October 2 1936,Tennessee State,retired,no
/players/b/barneji02.html,Jim Barnett,1967,1977,G-F,6-4,170,July 7 1944,Oregon,retired,no
/players/b/barnena01.html,Nate Barnett,1976,1976,G,6-3,175,January 29 1953,University of Akron,retired,no
/players/b/barnhjo01.html,John Barnhill,1963,1972,G,6-1,180,March 20 1938,Tennessee State,retired,no
/players/b/barnhno01.html,Norton Barnhill,1977,1977,G,6-4,205,July 15 1953,Washington State,retired,no
/players/b/barnhle01.html,Leo Barnhorst,1950,1954,F-G,6-4,190,May 11 1924,Notre Dame,retired,no
/players/b/barrjo01.html,John Barr,1947,1947,F,6-3,205,August 18 1918,Penn State,retired,no
/players/b/barrmi01.html,Mike Barr,1973,1977,G,6-3,180,October 19 1950,Duquesne,retired,no
/players/b/barrmo01.html,Moe Barr,1971,1971,G,6-4,195,June 19 1944,Duquesne,retired,no
/players/b/barrean01.html,Andre Barrett,2005,2008,G,5-10,172,February 21 1982,Seton Hall,retired,no
/players/b/barreer01.html,Ernie Barrett,1954,1956,G-F,6-3,180,August 27 1929,Kansas State,retired,no
/players/b/barremi01.html,Mike Barrett,1970,1973,G,6-2,155,September 5 1943,West Virginia Tech,retired,no
/players/b/barrerj01.html,RJ Barrett,2020,2024,G-F,6-6,214,June 14 2000,Duke,active,no
/players/b/barroea01.html,Earl Barron,2006,2015,C,7-0,250,August 14 1981,Memphis,retired,no
/players/b/barroda01.html,Dana Barros,1990,2004,G,5-11,163,April 13 1967,Boston College,retired,no
/players/b/barrybr01.html,Brent Barry,1996,2009,G,6-6,185,December 31 1971,Oregon State,retired,no
/players/b/barrydr01.html,Drew Barry,1998,2000,G,6-5,191,February 17 1973,Georgia Tech,retired,no
/players/b/barryjo01.html,Jon Barry,1993,2006,G,6-4,195,July 25 1969,University of the Pacific,retired,no
/players/b/barryri01.html,Rick Barry,1966,1980,F,6-7,205,March 28 1944,Miami (FL),retired,yes
/players/b/barteed01.html,Ed Bartels,1950,1951,F,6-5,195,October 8 1925,NC State,retired,no
/players/b/bartovi01.html,Vic Bartolome,1972,1972,C,7-0,230,September 29 1948,Oregon State,retired,no
/players/b/bartowi01.html,Will Barton,2013,2023,G,6-5,181,January 6 1991,Memphis,active,no
/players/b/basdeed01.html,Eddie Basden,2006,2006,G,6-5,215,February 15 1983,UNC Charlotte,retired,no
/players/b/baskeje01.html,Jerry Baskerville,1976,1976,F,6-7,190,November 10 1951,Temple,retired,no
/players/b/bassbr01.html,Brandon Bass,2006,2017,F,6-8,250,April 30 1985,LSU,retired,no
/players/b/basspa01.html,Paris Bass,2022,2022,F,6-8,200,August 29 1995,Detroit Mercy,active,no
/players/b/basseti01.html,Tim Bassett,1974,1980,F-C,6-8,225,April 1 1951,College of Southern Idaho,retired,no
/players/b/bassech01.html,Charles Bassey,2022,2024,C,6-10,235,October 28 2000,Western Kentucky,active,no
/players/b/bastoma01.html,Maceo Baston,2003,2009,F,6-9,215,May 29 1975,Michigan,retired,no
/players/b/bateeme01.html,Mengke Bateer,2002,2004,C,6-11,290,November 20 1975,,retired,no
/players/b/batesbi01.html,Billy Ray Bates,1980,1983,G,6-4,210,May 31 1956,Kentucky State University,retired,no
/players/b/batesem01.html,Emoni Bates,2024,2024,G,6-10,170,January 28 2004,Memphis,active,no
/players/b/bateske01.html,Keita Bates-Diop,2019,2024,F,6-8,229,January 23 1996,Ohio State,active,no
/players/b/batises01.html,Esteban Batista,2006,2007,F-C,6-10,270,September 2 1983,,retired,no
/players/b/batismi01.html,Mike Batiste,2003,2003,F,6-8,225,November 21 1977,Arizona State,retired,no
/players/b/battito01.html,Tony Battie,1998,2012,C-F,6-11,230,February 11 1976,Texas Tech,retired,no
/players/b/battish01.html,Shane Battier,2002,2014,F,6-8,220,September 9 1978,Duke,retired,no
/players/b/battljo01.html,John Battle,1986,1995,G,6-2,175,November 9 1962,Rutgers University,retired,no
/players/b/battlke01.html,Kenny Battle,1990,1993,F,6-6,210,October 10 1964,Northern Illinois,retired,no
/players/b/battoda01.html,Dave Batton,1983,1984,C,6-10,240,March 26 1956,Notre Dame,retired,no
/players/b/battsll01.html,Lloyd Batts,1975,1975,G-F,6-4,185,May 9 1951,Cincinnati,retired,no
/players/b/batumni01.html,Nicolas Batum,2009,2024,F-G,6-8,230,December 14 1988,,active,no
/players/b/baumjo01.html,Johnny Baum,1970,1974,F,6-5,200,June 17 1946,Peirce College,retired,no
/players/b/baumhfr01.html,Frankie Baumholtz,1947,1947,G,5-10,170,October 7 1918,Ohio University,retired,no
/players/b/baxtelo01.html,Lonny Baxter,2003,2006,F,6-8,260,January 27 1979,Maryland,retired,no
/players/b/bayleje01.html,Jerryd Bayless,2009,2019,G,6-3,200,August 20 1988,Arizona,retired,no
/players/b/bayloel01.html,Elgin Baylor,1959,1972,F,6-5,225,September 16 1934,College of Idaho,retired,yes
/players/b/bayneho01.html,Howard Bayne,1968,1968,F,6-6,235,July 28 1942,Tennessee,retired,no
/players/b/baynear01.html,Aron Baynes,2013,2021,C,6-10,260,December 9 1986,Washington State,retired,no
/players/b/bazarse01.html,Sergei Bazarevich,1995,1995,G,6-2,168,March 16 1965,,retired,no
/players/b/bazemke01.html,Kent Bazemore,2013,2022,G-F,6-4,195,July 1 1989,Old Dominion,active,no
/players/b/bazleda01.html,Darius Bazley,2020,2023,F,6-8,208,June 12 2000,,active,no
/players/b/beached01.html,Ed Beach,1951,1951,F,6-3,200,January 25 1929,West Virginia,retired,no
/players/b/bealbr01.html,Bradley Beal,2013,2024,G,6-4,207,June 28 1993,Florida,active,no
/players/b/beardal01.html,Al Beard,1968,1968,C,6-9,200,April 27 1942,Norfolk State,retired,no
/players/b/beardbu01.html,Butch Beard,1970,1979,G,6-3,185,May 4 1947,Louisville,retired,no
/players/b/beardra01.html,Ralph Beard,1950,1951,G,5-10,175,December 2 1927,Kentucky,retired,no
/players/b/beaslch01.html,Charlie Beasley,1968,1971,G-F,6-5,190,September 23 1945,SMU,retired,no
/players/b/beaslje01.html,Jerome Beasley,2004,2004,F,6-10,237,May 17 1980,Midland College,retired,no
